rel_id,sumber,target,persentase,nilai,dividen,jenis_relasi
74849594,43299869,40388359,10.0,12500000.0,0.0,KEPEMILIKAN_SAHAM
74416795,43299869,40231860,50.0,1050000000.0,0.0,KEPEMILIKAN_SAHAM
74779206,42805138,40055257,34.0,102000000.0,0.0,KEPEMILIKAN_SAHAM
74778882,41242286,40055257,7.0,21000000.0,0.0,KEPEMILIKAN_SAHAM
74727976,41938649,40055257,51.0,153000000.0,0.0,KEPEMILIKAN_SAHAM
74568046,43610464,40055257,8.0,24000000.0,0.0,KEPEMILIKAN_SAHAM
74411702,44508011,39757968,90.0,47538000.0,0.0,KEPEMILIKAN_SAHAM
75269684,42518392,40591015,100.0,100000000.0,0.0,KEPEMILIKAN_SAHAM
75374271,42633051,40465067,0.0,0.0,0.0,KEPEMILIKAN_SAHAM
75377873,42633051,40201770,5.025,500000000.0,0.0,KEPEMILIKAN_SAHAM
75361325,42633051,40214029,20.0,1600000000.0,0.0,KEPEMILIKAN_SAHAM
75356396,42633051,40743215,0.0,0.0,0.0,KEPEMILIKAN_SAHAM
74887740,42633051,40790122,5.0,12500000.0,0.0,KEPEMILIKAN_SAHAM
74469366,42633051,40903419,8.286,3146000000.0,0.0,KEPEMILIKAN_SAHAM
74447842,42633051,39648348,10.0,20000000.0,0.0,KEPEMILIKAN_SAHAM
75067767,43455373,40218681,15.0,390000000.0,0.0,KEPEMILIKAN_SAHAM
74795166,44180851,40218681,34.0,884000000.0,0.0,KEPEMILIKAN_SAHAM
75678277,41898112,40496813,15.784,1973000000.0,0.0,KEPEMILIKAN_SAHAM
75671888,41898112,40290644,86.339,316000000000.0,0.0,KEPEMILIKAN_SAHAM
75673437,41898112,39974010,95.0,570000000.0,0.0,KEPEMILIKAN_SAHAM
75671325,41898112,40210560,3.0,3000000000.0,0.0,KEPEMILIKAN_SAHAM
75656047,41898112,40418241,20.0,19000000.0,52157600000.0,KEPEMILIKAN_SAHAM
75650899,41898112,39712053,20.0,2000000000.0,0.0,KEPEMILIKAN_SAHAM
75655761,41898112,40131855,0.006,1000000.0,0.0,KEPEMILIKAN_SAHAM
75643165,41898112,40379444,20.0,28400000000.0,0.0,KEPEMILIKAN_SAHAM
74707747,41898112,40607771,18.19,20100000000.0,0.0,KEPEMILIKAN_SAHAM
74707529,41898112,40871922,90.601,2905881726000.0,0.0,KEPEMILIKAN_SAHAM
74720385,41898112,39892329,87.369,124512000000.0,0.0,KEPEMILIKAN_SAHAM
74718396,41898112,39807505,20.0,20000000000.0,0.0,KEPEMILIKAN_SAHAM
74728893,41898112,40272653,0.0,100000.0,0.0,KEPEMILIKAN_SAHAM
74734379,41898112,40669740,14.634,3000000000.0,0.0,KEPEMILIKAN_SAHAM
74778663,41898112,40873351,0.054,200000000.0,0.0,KEPEMILIKAN_SAHAM
74780093,41898112,39882140,100.0,1000000000.0,0.0,KEPEMILIKAN_SAHAM
74781320,41898112,40695571,99.9,999000000.0,0.0,KEPEMILIKAN_SAHAM
74776519,41898112,40137488,0.0,1000000.0,0.0,KEPEMILIKAN_SAHAM
74781166,41898112,40428646,0.0,1000000.0,0.0,KEPEMILIKAN_SAHAM
74780976,41898112,39627145,40.553,8800000000.0,0.0,KEPEMILIKAN_SAHAM
75165011,41898112,39635683,5.0,1000000000.0,0.0,KEPEMILIKAN_SAHAM
75159646,41898112,40983171,0.021,250000000.0,0.0,KEPEMILIKAN_SAHAM
75201665,41898112,40002872,15.7,12999925000.0,0.0,KEPEMILIKAN_SAHAM
75214602,41898112,39761090,59.999,18763000000.0,0.0,KEPEMILIKAN_SAHAM
75212633,41898112,40166053,4.712,63067000000.0,0.0,KEPEMILIKAN_SAHAM
75220750,41898112,40973543,50.0,5000000000.0,0.0,KEPEMILIKAN_SAHAM
75229515,41898112,39962689,0.0,1000000.0,0.0,KEPEMILIKAN_SAHAM
75223655,41898112,39754241,50.0,5000000000.0,0.0,KEPEMILIKAN_SAHAM
75228399,41898112,39553694,20.0,50000000000.0,0.0,KEPEMILIKAN_SAHAM
75243630,41898112,40846567,20.0,50000000000.0,0.0,KEPEMILIKAN_SAHAM
75244595,41898112,40393521,21.247,211250000000.0,0.0,KEPEMILIKAN_SAHAM
75586850,41898112,40932273,0.01,10000000.0,0.0,KEPEMILIKAN_SAHAM
75599104,41898112,39547362,58.189,827306612000.0,0.0,KEPEMILIKAN_SAHAM
75601693,41898112,40083709,0.19,2500000000.0,0.0,KEPEMILIKAN_SAHAM
75599448,41898112,40662316,20.0,2334838800000.0,0.0,KEPEMILIKAN_SAHAM
75620305,41898112,39901594,50.0,25000000000.0,0.0,KEPEMILIKAN_SAHAM
75649713,41898112,40823563,10.0,3000000.0,0.0,KEPEMILIKAN_SAHAM
75206676,44820313,40425459,5.0,1000000000.0,0.0,KEPEMILIKAN_SAHAM
74698958,44820313,40658872,5.0,125000000.0,0.0,KEPEMILIKAN_SAHAM
74692829,44820313,40260661,8.0,160000000.0,0.0,KEPEMILIKAN_SAHAM
75612886,44820313,40663204,12.0,240000000.0,0.0,KEPEMILIKAN_SAHAM
75194638,44820313,40540220,25.0,50000000.0,0.0,KEPEMILIKAN_SAHAM
75679619,44372236,40017333,0.667,1000000.0,0.0,KEPEMILIKAN_SAHAM
75674399,44372236,40931569,0.167,500000.0,0.0,KEPEMILIKAN_SAHAM
75633292,44372236,40259121,50.0,300000000.0,0.0,KEPEMILIKAN_SAHAM
75626232,44372236,40938619,89.99,5624400000.0,0.0,KEPEMILIKAN_SAHAM
75246792,44372236,39910615,0.005,1000000.0,0.0,KEPEMILIKAN_SAHAM
75224205,44372236,39768321,70.0,700000000.0,0.0,KEPEMILIKAN_SAHAM
75204942,44372236,39690929,45.0,180000000.0,0.0,KEPEMILIKAN_SAHAM
74792716,44372236,40875361,49.0,1225000000.0,0.0,KEPEMILIKAN_SAHAM
74792302,44372236,39820297,60.0,9000000000.0,0.0,KEPEMILIKAN_SAHAM
74766646,44372236,40819791,1.667,1000000.0,0.0,KEPEMILIKAN_SAHAM
74754167,44372236,40186693,99.833,599000000.0,0.0,KEPEMILIKAN_SAHAM
